sample_id,storm_id,split,horizon,grid_timestamp,insat_timestamp,delta_minutes,insat_file_identifier,match_status,is_causal
NIO_2014_UNNAMED_2_3_1_20140610_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-10T03:00:00Z,2014-06-10T03:00:00Z,0.0,3DIMG_10JUN2014_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140610_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-10T06:00:00Z,2014-06-10T06:00:00Z,0.0,3DIMG_10JUN2014_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140610_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-10T09:00:00Z,2014-06-10T09:00:00Z,0.0,3DIMG_10JUN2014_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140610_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-10T12:00:00Z,2014-06-10T12:00:00Z,0.0,3DIMG_10JUN2014_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140610_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-10T15:00:00Z,2014-06-10T15:00:00Z,0.0,3DIMG_10JUN2014_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140610_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-10T18:00:00Z,2014-06-10T18:00:00Z,0.0,3DIMG_10JUN2014_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-10T09:00:00Z,2014-06-10T09:00:00Z,0.0,3DIMG_10JUN2014_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-10T12:00:00Z,2014-06-10T12:00:00Z,0.0,3DIMG_10JUN2014_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-10T15:00:00Z,2014-06-10T15:00:00Z,0.0,3DIMG_10JUN2014_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-10T18:00:00Z,2014-06-10T18:00:00Z,0.0,3DIMG_10JUN2014_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-10T21:00:00Z,2014-06-10T21:00:00Z,0.0,3DIMG_10JUN2014_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-11T00:00:00Z,2014-06-11T00:00:00Z,0.0,3DIMG_11JUN2014_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0300Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-10T12:00:00Z,2014-06-10T12:00:00Z,0.0,3DIMG_10JUN2014_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0300Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-10T15:00:00Z,2014-06-10T15:00:00Z,0.0,3DIMG_10JUN2014_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0300Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-10T18:00:00Z,2014-06-10T18:00:00Z,0.0,3DIMG_10JUN2014_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0300Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-10T21:00:00Z,2014-06-10T21:00:00Z,0.0,3DIMG_10JUN2014_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0300Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-11T00:00:00Z,2014-06-11T00:00:00Z,0.0,3DIMG_11JUN2014_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0300Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-11T03:00:00Z,2014-06-11T03:00:00Z,0.0,3DIMG_11JUN2014_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0600Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-10T15:00:00Z,2014-06-10T15:00:00Z,0.0,3DIMG_10JUN2014_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0600Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-10T18:00:00Z,2014-06-10T18:00:00Z,0.0,3DIMG_10JUN2014_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0600Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-10T21:00:00Z,2014-06-10T21:00:00Z,0.0,3DIMG_10JUN2014_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0600Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-11T00:00:00Z,2014-06-11T00:00:00Z,0.0,3DIMG_11JUN2014_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0600Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-11T03:00:00Z,2014-06-11T03:00:00Z,0.0,3DIMG_11JUN2014_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0600Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-11T06:00:00Z,2014-06-11T06:00:00Z,0.0,3DIMG_11JUN2014_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0900Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-10T18:00:00Z,2014-06-10T18:00:00Z,0.0,3DIMG_10JUN2014_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0900Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-10T21:00:00Z,2014-06-10T21:00:00Z,0.0,3DIMG_10JUN2014_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0900Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-11T00:00:00Z,2014-06-11T00:00:00Z,0.0,3DIMG_11JUN2014_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0900Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-11T03:00:00Z,2014-06-11T03:00:00Z,0.0,3DIMG_11JUN2014_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0900Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-11T06:00:00Z,2014-06-11T06:00:00Z,0.0,3DIMG_11JUN2014_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_0900Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-11T09:00:00Z,2014-06-11T09:00:00Z,0.0,3DIMG_11JUN2014_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1200Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-10T21:00:00Z,2014-06-10T21:00:00Z,0.0,3DIMG_10JUN2014_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1200Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-11T00:00:00Z,2014-06-11T00:00:00Z,0.0,3DIMG_11JUN2014_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1200Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-11T03:00:00Z,2014-06-11T03:00:00Z,0.0,3DIMG_11JUN2014_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1200Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-11T06:00:00Z,2014-06-11T06:00:00Z,0.0,3DIMG_11JUN2014_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1200Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-11T09:00:00Z,2014-06-11T09:00:00Z,0.0,3DIMG_11JUN2014_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1200Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-11T12:00:00Z,2014-06-11T12:00:00Z,0.0,3DIMG_11JUN2014_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1500Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-11T00:00:00Z,2014-06-11T00:00:00Z,0.0,3DIMG_11JUN2014_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1500Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-11T03:00:00Z,2014-06-11T03:00:00Z,0.0,3DIMG_11JUN2014_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1500Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-11T06:00:00Z,2014-06-11T06:00:00Z,0.0,3DIMG_11JUN2014_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1500Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-11T09:00:00Z,2014-06-11T09:00:00Z,0.0,3DIMG_11JUN2014_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1500Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-11T12:00:00Z,2014-06-11T12:00:00Z,0.0,3DIMG_11JUN2014_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1500Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-11T15:00:00Z,2014-06-11T15:00:00Z,0.0,3DIMG_11JUN2014_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-11T03:00:00Z,2014-06-11T03:00:00Z,0.0,3DIMG_11JUN2014_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-11T06:00:00Z,2014-06-11T06:00:00Z,0.0,3DIMG_11JUN2014_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-11T09:00:00Z,2014-06-11T09:00:00Z,0.0,3DIMG_11JUN2014_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-11T12:00:00Z,2014-06-11T12:00:00Z,0.0,3DIMG_11JUN2014_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-11T15:00:00Z,2014-06-11T15:00:00Z,0.0,3DIMG_11JUN2014_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_1800Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-11T18:00:00Z,2014-06-11T18:00:00Z,0.0,3DIMG_11JUN2014_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_2100Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-11T06:00:00Z,2014-06-11T06:00:00Z,0.0,3DIMG_11JUN2014_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_2100Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-11T09:00:00Z,2014-06-11T09:00:00Z,0.0,3DIMG_11JUN2014_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_2100Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-11T12:00:00Z,2014-06-11T12:00:00Z,0.0,3DIMG_11JUN2014_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_2100Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-11T15:00:00Z,2014-06-11T15:00:00Z,0.0,3DIMG_11JUN2014_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_2100Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-11T18:00:00Z,2014-06-11T18:00:00Z,0.0,3DIMG_11JUN2014_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140611_2100Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-11T21:00:00Z,2014-06-11T21:00:00Z,0.0,3DIMG_11JUN2014_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140612_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-15h,2014-06-11T09:00:00Z,2014-06-11T09:00:00Z,0.0,3DIMG_11JUN2014_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140612_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-12h,2014-06-11T12:00:00Z,2014-06-11T12:00:00Z,0.0,3DIMG_11JUN2014_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140612_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-9h,2014-06-11T15:00:00Z,2014-06-11T15:00:00Z,0.0,3DIMG_11JUN2014_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140612_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-6h,2014-06-11T18:00:00Z,2014-06-11T18:00:00Z,0.0,3DIMG_11JUN2014_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140612_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t-3h,2014-06-11T21:00:00Z,2014-06-11T21:00:00Z,0.0,3DIMG_11JUN2014_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2014_UNNAMED_2_3_1_20140612_0000Z,NIO_2014_UNNAMED_2_3_1,TRAIN,t0,2014-06-12T00:00:00Z,2014-06-12T00:00:00Z,0.0,3DIMG_12JUN2014_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_0600Z,NIO_2015_CHAPALA,TRAIN,t-15h,2015-10-27T15:00:00Z,2015-10-27T15:00:00Z,0.0,3DIMG_27OCT2015_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_0600Z,NIO_2015_CHAPALA,TRAIN,t-12h,2015-10-27T18:00:00Z,2015-10-27T19:00:00Z,60.0,3DIMG_27OCT2015_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151028_0600Z,NIO_2015_CHAPALA,TRAIN,t-9h,2015-10-27T21:00:00Z,2015-10-27T21:00:00Z,0.0,3DIMG_27OCT2015_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_0600Z,NIO_2015_CHAPALA,TRAIN,t-6h,2015-10-28T00:00:00Z,2015-10-28T00:00:00Z,0.0,3DIMG_28OCT2015_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_0600Z,NIO_2015_CHAPALA,TRAIN,t-3h,2015-10-28T03:00:00Z,2015-10-28T03:00:00Z,0.0,3DIMG_28OCT2015_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_0600Z,NIO_2015_CHAPALA,TRAIN,t0,2015-10-28T06:00:00Z,2015-10-28T06:00:00Z,0.0,3DIMG_28OCT2015_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1200Z,NIO_2015_CHAPALA,TRAIN,t-15h,2015-10-27T21:00:00Z,2015-10-27T21:00:00Z,0.0,3DIMG_27OCT2015_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1200Z,NIO_2015_CHAPALA,TRAIN,t-12h,2015-10-28T00:00:00Z,2015-10-28T00:00:00Z,0.0,3DIMG_28OCT2015_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1200Z,NIO_2015_CHAPALA,TRAIN,t-9h,2015-10-28T03:00:00Z,2015-10-28T03:00:00Z,0.0,3DIMG_28OCT2015_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1200Z,NIO_2015_CHAPALA,TRAIN,t-6h,2015-10-28T06:00:00Z,2015-10-28T06:00:00Z,0.0,3DIMG_28OCT2015_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1200Z,NIO_2015_CHAPALA,TRAIN,t-3h,2015-10-28T09:00:00Z,2015-10-28T09:00:00Z,0.0,3DIMG_28OCT2015_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1200Z,NIO_2015_CHAPALA,TRAIN,t0,2015-10-28T12:00:00Z,2015-10-28T12:00:00Z,0.0,3DIMG_28OCT2015_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1800Z,NIO_2015_CHAPALA,TRAIN,t-15h,2015-10-28T03:00:00Z,2015-10-28T03:00:00Z,0.0,3DIMG_28OCT2015_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1800Z,NIO_2015_CHAPALA,TRAIN,t-12h,2015-10-28T06:00:00Z,2015-10-28T06:00:00Z,0.0,3DIMG_28OCT2015_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1800Z,NIO_2015_CHAPALA,TRAIN,t-9h,2015-10-28T09:00:00Z,2015-10-28T09:00:00Z,0.0,3DIMG_28OCT2015_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1800Z,NIO_2015_CHAPALA,TRAIN,t-6h,2015-10-28T12:00:00Z,2015-10-28T12:00:00Z,0.0,3DIMG_28OCT2015_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1800Z,NIO_2015_CHAPALA,TRAIN,t-3h,2015-10-28T15:00:00Z,2015-10-28T15:00:00Z,0.0,3DIMG_28OCT2015_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151028_1800Z,NIO_2015_CHAPALA,TRAIN,t0,2015-10-28T18:00:00Z,2015-10-28T18:00:00Z,0.0,3DIMG_28OCT2015_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0000Z,NIO_2015_CHAPALA,TRAIN,t-15h,2015-10-28T09:00:00Z,2015-10-28T09:00:00Z,0.0,3DIMG_28OCT2015_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0000Z,NIO_2015_CHAPALA,TRAIN,t-12h,2015-10-28T12:00:00Z,2015-10-28T12:00:00Z,0.0,3DIMG_28OCT2015_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0000Z,NIO_2015_CHAPALA,TRAIN,t-9h,2015-10-28T15:00:00Z,2015-10-28T15:00:00Z,0.0,3DIMG_28OCT2015_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0000Z,NIO_2015_CHAPALA,TRAIN,t-6h,2015-10-28T18:00:00Z,2015-10-28T19:00:00Z,60.0,3DIMG_28OCT2015_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151029_0000Z,NIO_2015_CHAPALA,TRAIN,t-3h,2015-10-28T21:00:00Z,2015-10-28T21:30:00Z,30.0,3DIMG_28OCT2015_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151029_0000Z,NIO_2015_CHAPALA,TRAIN,t0,2015-10-29T00:00:00Z,2015-10-29T00:00:00Z,0.0,3DIMG_29OCT2015_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0300Z,NIO_2015_CHAPALA,TRAIN,t-15h,2015-10-28T12:00:00Z,2015-10-28T12:00:00Z,0.0,3DIMG_28OCT2015_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0300Z,NIO_2015_CHAPALA,TRAIN,t-12h,2015-10-28T15:00:00Z,2015-10-28T15:00:00Z,0.0,3DIMG_28OCT2015_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0300Z,NIO_2015_CHAPALA,TRAIN,t-9h,2015-10-28T18:00:00Z,2015-10-28T19:00:00Z,60.0,3DIMG_28OCT2015_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151029_0300Z,NIO_2015_CHAPALA,TRAIN,t-6h,2015-10-28T21:00:00Z,2015-10-28T21:30:00Z,30.0,3DIMG_28OCT2015_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151029_0300Z,NIO_2015_CHAPALA,TRAIN,t-3h,2015-10-29T00:00:00Z,2015-10-29T00:00:00Z,0.0,3DIMG_29OCT2015_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0300Z,NIO_2015_CHAPALA,TRAIN,t0,2015-10-29T03:00:00Z,2015-10-29T03:00:00Z,0.0,3DIMG_29OCT2015_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0600Z,NIO_2015_CHAPALA,TRAIN,t-15h,2015-10-28T15:00:00Z,2015-10-28T15:00:00Z,0.0,3DIMG_28OCT2015_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0600Z,NIO_2015_CHAPALA,TRAIN,t-12h,2015-10-28T18:00:00Z,2015-10-28T19:00:00Z,60.0,3DIMG_28OCT2015_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151029_0600Z,NIO_2015_CHAPALA,TRAIN,t-9h,2015-10-28T21:00:00Z,2015-10-28T21:30:00Z,30.0,3DIMG_28OCT2015_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151029_0600Z,NIO_2015_CHAPALA,TRAIN,t-6h,2015-10-29T00:00:00Z,2015-10-29T00:00:00Z,0.0,3DIMG_29OCT2015_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0600Z,NIO_2015_CHAPALA,TRAIN,t-3h,2015-10-29T03:00:00Z,2015-10-29T03:00:00Z,0.0,3DIMG_29OCT2015_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0600Z,NIO_2015_CHAPALA,TRAIN,t0,2015-10-29T06:00:00Z,2015-10-29T06:00:00Z,0.0,3DIMG_29OCT2015_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0900Z,NIO_2015_CHAPALA,TRAIN,t-15h,2015-10-28T18:00:00Z,2015-10-28T19:00:00Z,60.0,3DIMG_28OCT2015_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151029_0900Z,NIO_2015_CHAPALA,TRAIN,t-12h,2015-10-28T21:00:00Z,2015-10-28T21:30:00Z,30.0,3DIMG_28OCT2015_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151029_0900Z,NIO_2015_CHAPALA,TRAIN,t-9h,2015-10-29T00:00:00Z,2015-10-29T00:00:00Z,0.0,3DIMG_29OCT2015_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0900Z,NIO_2015_CHAPALA,TRAIN,t-6h,2015-10-29T03:00:00Z,2015-10-29T03:00:00Z,0.0,3DIMG_29OCT2015_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0900Z,NIO_2015_CHAPALA,TRAIN,t-3h,2015-10-29T06:00:00Z,2015-10-29T06:00:00Z,0.0,3DIMG_29OCT2015_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_0900Z,NIO_2015_CHAPALA,TRAIN,t0,2015-10-29T09:00:00Z,2015-10-29T09:00:00Z,0.0,3DIMG_29OCT2015_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_1200Z,NIO_2015_CHAPALA,TRAIN,t-15h,2015-10-28T21:00:00Z,2015-10-28T21:30:00Z,30.0,3DIMG_28OCT2015_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2015_CHAPALA_20151029_1200Z,NIO_2015_CHAPALA,TRAIN,t-12h,2015-10-29T00:00:00Z,2015-10-29T00:00:00Z,0.0,3DIMG_29OCT2015_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2015_CHAPALA_20151029_1200Z,NIO_2015_CHAPALA,TRAIN,t-9h,2015-10-29T03:00:00Z,2015-10-29T03:00:00Z,0.0,3DIMG_29OCT2015_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
