sample_id,storm_id,storm_name,split,t0_utc,gridsat_sequence_reference,imerg_sequence_reference,gridsat_frame_count,imerg_frame_count,spatial_shape,normalization_version,modality_status,target_status,leakage_check,dataset_status
NIO_2005_UNNAMED_2_10_20051129_2100Z,NIO_2005_UNNAMED_2_10,UNNAMED_2_10,TRAIN,2005-11-29T21:00:00Z,data/interim/gridsat/2005/gridsat_2005.11.29.06.npz|data/interim/gridsat/2005/gridsat_2005.11.29.09.npz|data/interim/gridsat/2005/gridsat_2005.11.29.12.npz|data/interim/gridsat/2005/gridsat_2005.11.29.15.npz|data/interim/gridsat/2005/gridsat_2005.11.29.18.npz|data/interim/gridsat/2005/gridsat_2005.11.29.21.npz,3B-HHR.MS.MRG.3IMERG.20051129-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S210000-E212959.1260.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_10_20051130_0000Z,NIO_2005_UNNAMED_2_10,UNNAMED_2_10,TRAIN,2005-11-30T00:00:00Z,data/interim/gridsat/2005/gridsat_2005.11.29.09.npz|data/interim/gridsat/2005/gridsat_2005.11.29.12.npz|data/interim/gridsat/2005/gridsat_2005.11.29.15.npz|data/interim/gridsat/2005/gridsat_2005.11.29.18.npz|data/interim/gridsat/2005/gridsat_2005.11.29.21.npz|data/interim/gridsat/2005/gridsat_2005.11.30.00.npz,3B-HHR.MS.MRG.3IMERG.20051129-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051130-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_10_20051130_0300Z,NIO_2005_UNNAMED_2_10,UNNAMED_2_10,TRAIN,2005-11-30T03:00:00Z,data/interim/gridsat/2005/gridsat_2005.11.29.12.npz|data/interim/gridsat/2005/gridsat_2005.11.29.15.npz|data/interim/gridsat/2005/gridsat_2005.11.29.18.npz|data/interim/gridsat/2005/gridsat_2005.11.29.21.npz|data/interim/gridsat/2005/gridsat_2005.11.30.00.npz|data/interim/gridsat/2005/gridsat_2005.11.30.03.npz,3B-HHR.MS.MRG.3IMERG.20051129-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051129-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051130-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051130-S030000-E032959.0180.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051206_0300Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-06T03:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.05.12.npz|data/interim/gridsat/2005/gridsat_2005.12.05.15.npz|data/interim/gridsat/2005/gridsat_2005.12.05.18.npz|data/interim/gridsat/2005/gridsat_2005.12.05.21.npz|data/interim/gridsat/2005/gridsat_2005.12.06.00.npz|data/interim/gridsat/2005/gridsat_2005.12.06.03.npz,3B-HHR.MS.MRG.3IMERG.20051205-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051205-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051205-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051205-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S030000-E032959.0180.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051206_0600Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-06T06:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.05.15.npz|data/interim/gridsat/2005/gridsat_2005.12.05.18.npz|data/interim/gridsat/2005/gridsat_2005.12.05.21.npz|data/interim/gridsat/2005/gridsat_2005.12.06.00.npz|data/interim/gridsat/2005/gridsat_2005.12.06.03.npz|data/interim/gridsat/2005/gridsat_2005.12.06.06.npz,3B-HHR.MS.MRG.3IMERG.20051205-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051205-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051205-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051206_0900Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-06T09:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.05.18.npz|data/interim/gridsat/2005/gridsat_2005.12.05.21.npz|data/interim/gridsat/2005/gridsat_2005.12.06.00.npz|data/interim/gridsat/2005/gridsat_2005.12.06.03.npz|data/interim/gridsat/2005/gridsat_2005.12.06.06.npz|data/interim/gridsat/2005/gridsat_2005.12.06.09.npz,3B-HHR.MS.MRG.3IMERG.20051205-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051205-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S090000-E092959.0540.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051206_1200Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-06T12:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.05.21.npz|data/interim/gridsat/2005/gridsat_2005.12.06.00.npz|data/interim/gridsat/2005/gridsat_2005.12.06.03.npz|data/interim/gridsat/2005/gridsat_2005.12.06.06.npz|data/interim/gridsat/2005/gridsat_2005.12.06.09.npz|data/interim/gridsat/2005/gridsat_2005.12.06.12.npz,3B-HHR.MS.MRG.3IMERG.20051205-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051206_1500Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-06T15:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.06.00.npz|data/interim/gridsat/2005/gridsat_2005.12.06.03.npz|data/interim/gridsat/2005/gridsat_2005.12.06.06.npz|data/interim/gridsat/2005/gridsat_2005.12.06.09.npz|data/interim/gridsat/2005/gridsat_2005.12.06.12.npz|data/interim/gridsat/2005/gridsat_2005.12.06.15.npz,3B-HHR.MS.MRG.3IMERG.20051206-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S150000-E152959.0900.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051206_1800Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-06T18:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.06.03.npz|data/interim/gridsat/2005/gridsat_2005.12.06.06.npz|data/interim/gridsat/2005/gridsat_2005.12.06.09.npz|data/interim/gridsat/2005/gridsat_2005.12.06.12.npz|data/interim/gridsat/2005/gridsat_2005.12.06.15.npz|data/interim/gridsat/2005/gridsat_2005.12.06.18.npz,3B-HHR.MS.MRG.3IMERG.20051206-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051206_2100Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-06T21:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.06.06.npz|data/interim/gridsat/2005/gridsat_2005.12.06.09.npz|data/interim/gridsat/2005/gridsat_2005.12.06.12.npz|data/interim/gridsat/2005/gridsat_2005.12.06.15.npz|data/interim/gridsat/2005/gridsat_2005.12.06.18.npz|data/interim/gridsat/2005/gridsat_2005.12.06.21.npz,3B-HHR.MS.MRG.3IMERG.20051206-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S210000-E212959.1260.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051207_0000Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-07T00:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.06.09.npz|data/interim/gridsat/2005/gridsat_2005.12.06.12.npz|data/interim/gridsat/2005/gridsat_2005.12.06.15.npz|data/interim/gridsat/2005/gridsat_2005.12.06.18.npz|data/interim/gridsat/2005/gridsat_2005.12.06.21.npz|data/interim/gridsat/2005/gridsat_2005.12.07.00.npz,3B-HHR.MS.MRG.3IMERG.20051206-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051207_0300Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-07T03:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.06.12.npz|data/interim/gridsat/2005/gridsat_2005.12.06.15.npz|data/interim/gridsat/2005/gridsat_2005.12.06.18.npz|data/interim/gridsat/2005/gridsat_2005.12.06.21.npz|data/interim/gridsat/2005/gridsat_2005.12.07.00.npz|data/interim/gridsat/2005/gridsat_2005.12.07.03.npz,3B-HHR.MS.MRG.3IMERG.20051206-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S030000-E032959.0180.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051207_0600Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-07T06:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.06.15.npz|data/interim/gridsat/2005/gridsat_2005.12.06.18.npz|data/interim/gridsat/2005/gridsat_2005.12.06.21.npz|data/interim/gridsat/2005/gridsat_2005.12.07.00.npz|data/interim/gridsat/2005/gridsat_2005.12.07.03.npz|data/interim/gridsat/2005/gridsat_2005.12.07.06.npz,3B-HHR.MS.MRG.3IMERG.20051206-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051207_0900Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-07T09:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.06.18.npz|data/interim/gridsat/2005/gridsat_2005.12.06.21.npz|data/interim/gridsat/2005/gridsat_2005.12.07.00.npz|data/interim/gridsat/2005/gridsat_2005.12.07.03.npz|data/interim/gridsat/2005/gridsat_2005.12.07.06.npz|data/interim/gridsat/2005/gridsat_2005.12.07.09.npz,3B-HHR.MS.MRG.3IMERG.20051206-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051206-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S090000-E092959.0540.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051207_1200Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-07T12:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.06.21.npz|data/interim/gridsat/2005/gridsat_2005.12.07.00.npz|data/interim/gridsat/2005/gridsat_2005.12.07.03.npz|data/interim/gridsat/2005/gridsat_2005.12.07.06.npz|data/interim/gridsat/2005/gridsat_2005.12.07.09.npz|data/interim/gridsat/2005/gridsat_2005.12.07.12.npz,3B-HHR.MS.MRG.3IMERG.20051206-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051207_1500Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-07T15:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.07.00.npz|data/interim/gridsat/2005/gridsat_2005.12.07.03.npz|data/interim/gridsat/2005/gridsat_2005.12.07.06.npz|data/interim/gridsat/2005/gridsat_2005.12.07.09.npz|data/interim/gridsat/2005/gridsat_2005.12.07.12.npz|data/interim/gridsat/2005/gridsat_2005.12.07.15.npz,3B-HHR.MS.MRG.3IMERG.20051207-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S150000-E152959.0900.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051207_1800Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-07T18:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.07.03.npz|data/interim/gridsat/2005/gridsat_2005.12.07.06.npz|data/interim/gridsat/2005/gridsat_2005.12.07.09.npz|data/interim/gridsat/2005/gridsat_2005.12.07.12.npz|data/interim/gridsat/2005/gridsat_2005.12.07.15.npz|data/interim/gridsat/2005/gridsat_2005.12.07.18.npz,3B-HHR.MS.MRG.3IMERG.20051207-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_11_1_20051207_2100Z,NIO_2005_UNNAMED_2_11_1,UNNAMED_2_11_1,TRAIN,2005-12-07T21:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.07.06.npz|data/interim/gridsat/2005/gridsat_2005.12.07.09.npz|data/interim/gridsat/2005/gridsat_2005.12.07.12.npz|data/interim/gridsat/2005/gridsat_2005.12.07.15.npz|data/interim/gridsat/2005/gridsat_2005.12.07.18.npz|data/interim/gridsat/2005/gridsat_2005.12.07.21.npz,3B-HHR.MS.MRG.3IMERG.20051207-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051207-S210000-E212959.1260.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_12_1_20051215_1200Z,NIO_2005_UNNAMED_2_12_1,UNNAMED_2_12_1,TRAIN,2005-12-15T12:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.14.21.npz|data/interim/gridsat/2005/gridsat_2005.12.15.00.npz|data/interim/gridsat/2005/gridsat_2005.12.15.03.npz|data/interim/gridsat/2005/gridsat_2005.12.15.06.npz|data/interim/gridsat/2005/gridsat_2005.12.15.09.npz|data/interim/gridsat/2005/gridsat_2005.12.15.12.npz,3B-HHR.MS.MRG.3IMERG.20051214-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_12_1_20051215_1500Z,NIO_2005_UNNAMED_2_12_1,UNNAMED_2_12_1,TRAIN,2005-12-15T15:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.15.00.npz|data/interim/gridsat/2005/gridsat_2005.12.15.03.npz|data/interim/gridsat/2005/gridsat_2005.12.15.06.npz|data/interim/gridsat/2005/gridsat_2005.12.15.09.npz|data/interim/gridsat/2005/gridsat_2005.12.15.12.npz|data/interim/gridsat/2005/gridsat_2005.12.15.15.npz,3B-HHR.MS.MRG.3IMERG.20051215-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S150000-E152959.0900.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_12_1_20051215_1800Z,NIO_2005_UNNAMED_2_12_1,UNNAMED_2_12_1,TRAIN,2005-12-15T18:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.15.03.npz|data/interim/gridsat/2005/gridsat_2005.12.15.06.npz|data/interim/gridsat/2005/gridsat_2005.12.15.09.npz|data/interim/gridsat/2005/gridsat_2005.12.15.12.npz|data/interim/gridsat/2005/gridsat_2005.12.15.15.npz|data/interim/gridsat/2005/gridsat_2005.12.15.18.npz,3B-HHR.MS.MRG.3IMERG.20051215-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2005_UNNAMED_2_12_1_20051215_2100Z,NIO_2005_UNNAMED_2_12_1,UNNAMED_2_12_1,TRAIN,2005-12-15T21:00:00Z,data/interim/gridsat/2005/gridsat_2005.12.15.06.npz|data/interim/gridsat/2005/gridsat_2005.12.15.09.npz|data/interim/gridsat/2005/gridsat_2005.12.15.12.npz|data/interim/gridsat/2005/gridsat_2005.12.15.15.npz|data/interim/gridsat/2005/gridsat_2005.12.15.18.npz|data/interim/gridsat/2005/gridsat_2005.12.15.21.npz,3B-HHR.MS.MRG.3IMERG.20051215-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20051215-S210000-E212959.1260.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
