sample_id,storm_id,split,t0,grid_sat_t_minus_15h,grid_sat_t_minus_12h,grid_sat_t_minus_9h,grid_sat_t_minus_6h,grid_sat_t_minus_3h,grid_sat_t0,insat_t_minus_15h,insat_t_minus_12h,insat_t_minus_9h,insat_t_minus_6h,insat_t_minus_3h,insat_t0,insat_timestamps,timestamp_offsets_minutes,max_offset_minutes,mean_offset_minutes,channels,calibration_status,spatial_projection,spatial_shape,is_causal_verified,current_center_lat,current_center_lon,current_wind_kt,current_pressure_hpa,current_category,target_center_12h_lat,target_center_12h_lon,target_wind_12h_kt,target_pressure_12h_hpa,target_category_12h,has_target_12h,target_center_24h_lat,target_center_24h_lon,target_wind_24h_kt,target_pressure_24h_hpa,target_category_24h,has_target_24h,target_center_48h_lat,target_center_48h_lon,target_wind_48h_kt,target_pressure_48h_hpa,target_category_48h,has_target_48h
NIO_2019_FANI_20190429_1500Z,NIO_2019_FANI,VALIDATION,2019-04-29T15:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.29.00.npz,data/interim/gridsat/2019/gridsat_2019.04.29.03.npz,data/interim/gridsat/2019/gridsat_2019.04.29.06.npz,data/interim/gridsat/2019/gridsat_2019.04.29.09.npz,data/interim/gridsat/2019/gridsat_2019.04.29.12.npz,data/interim/gridsat/2019/gridsat_2019.04.29.15.npz,3DIMG_29APR2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1500_L1C_ASIA_MER_V01R00.h5,"[""2019-04-29T00:00:00Z"", ""2019-04-29T03:00:00Z"", ""2019-04-29T06:00:00Z"", ""2019-04-29T09:00:00Z"", ""2019-04-29T12:00:00Z"", ""2019-04-29T15:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,10.4,86.7,55.0,986.0,SCS,12.3,86.2,75.0,974.0,VSCS,True,13.4,84.5,95.0,957.0,ESCS,True,15.1,84.1,100.0,950.0,ESCS,True
NIO_2019_FANI_20190429_1800Z,NIO_2019_FANI,VALIDATION,2019-04-29T18:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.29.03.npz,data/interim/gridsat/2019/gridsat_2019.04.29.06.npz,data/interim/gridsat/2019/gridsat_2019.04.29.09.npz,data/interim/gridsat/2019/gridsat_2019.04.29.12.npz,data/interim/gridsat/2019/gridsat_2019.04.29.15.npz,data/interim/gridsat/2019/gridsat_2019.04.29.18.npz,3DIMG_29APR2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1800_L1C_ASIA_MER_V01R00.h5,"[""2019-04-29T03:00:00Z"", ""2019-04-29T06:00:00Z"", ""2019-04-29T09:00:00Z"", ""2019-04-29T12:00:00Z"", ""2019-04-29T15:00:00Z"", ""2019-04-29T18:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,10.8,86.6,55.0,986.0,SCS,12.6,85.7,80.0,970.0,VSCS,True,13.5,84.4,95.0,957.0,ESCS,True,15.2,84.1,100.0,950.0,ESCS,True
NIO_2019_FANI_20190429_2100Z,NIO_2019_FANI,VALIDATION,2019-04-29T21:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.29.06.npz,data/interim/gridsat/2019/gridsat_2019.04.29.09.npz,data/interim/gridsat/2019/gridsat_2019.04.29.12.npz,data/interim/gridsat/2019/gridsat_2019.04.29.15.npz,data/interim/gridsat/2019/gridsat_2019.04.29.18.npz,data/interim/gridsat/2019/gridsat_2019.04.29.21.npz,3DIMG_29APR2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_2100_L1C_ASIA_MER_V01R00.h5,"[""2019-04-29T06:00:00Z"", ""2019-04-29T09:00:00Z"", ""2019-04-29T12:00:00Z"", ""2019-04-29T15:00:00Z"", ""2019-04-29T19:00:00Z"", ""2019-04-29T21:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 60.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,11.1,86.5,60.0,986.0,SCS,13.0,85.3,85.0,966.0,VSCS,True,13.6,84.2,95.0,957.0,ESCS,True,15.5,84.2,100.0,950.0,ESCS,True
NIO_2019_FANI_20190430_0000Z,NIO_2019_FANI,VALIDATION,2019-04-30T00:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.29.09.npz,data/interim/gridsat/2019/gridsat_2019.04.29.12.npz,data/interim/gridsat/2019/gridsat_2019.04.29.15.npz,data/interim/gridsat/2019/gridsat_2019.04.29.18.npz,data/interim/gridsat/2019/gridsat_2019.04.29.21.npz,data/interim/gridsat/2019/gridsat_2019.04.30.00.npz,3DIMG_29APR2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0000_L1C_ASIA_MER_V01R00.h5,"[""2019-04-29T09:00:00Z"", ""2019-04-29T12:00:00Z"", ""2019-04-29T15:00:00Z"", ""2019-04-29T19:00:00Z"", ""2019-04-29T21:00:00Z"", ""2019-04-30T00:00:00Z""]","[0.0, 0.0, 0.0, 60.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,11.7,86.5,65.0,980.0,VSCS,13.3,84.7,90.0,962.0,ESCS,True,13.9,84.0,95.0,957.0,ESCS,True,15.9,84.5,105.0,945.0,ESCS,True
NIO_2019_FANI_20190430_0300Z,NIO_2019_FANI,VALIDATION,2019-04-30T03:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.29.12.npz,data/interim/gridsat/2019/gridsat_2019.04.29.15.npz,data/interim/gridsat/2019/gridsat_2019.04.29.18.npz,data/interim/gridsat/2019/gridsat_2019.04.29.21.npz,data/interim/gridsat/2019/gridsat_2019.04.30.00.npz,data/interim/gridsat/2019/gridsat_2019.04.30.03.npz,3DIMG_29APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0300_L1C_ASIA_MER_V01R00.h5,"[""2019-04-29T12:00:00Z"", ""2019-04-29T15:00:00Z"", ""2019-04-29T19:00:00Z"", ""2019-04-29T21:00:00Z"", ""2019-04-30T00:00:00Z"", ""2019-04-30T03:00:00Z""]","[0.0, 0.0, 60.0, 0.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,12.3,86.2,75.0,974.0,VSCS,13.4,84.5,95.0,957.0,ESCS,True,14.1,83.9,95.0,957.0,ESCS,True,16.2,84.6,105.0,945.0,ESCS,True
NIO_2019_FANI_20190430_0600Z,NIO_2019_FANI,VALIDATION,2019-04-30T06:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.29.15.npz,data/interim/gridsat/2019/gridsat_2019.04.29.18.npz,data/interim/gridsat/2019/gridsat_2019.04.29.21.npz,data/interim/gridsat/2019/gridsat_2019.04.30.00.npz,data/interim/gridsat/2019/gridsat_2019.04.30.03.npz,data/interim/gridsat/2019/gridsat_2019.04.30.06.npz,3DIMG_29APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0600_L1C_ASIA_MER_V01R00.h5,"[""2019-04-29T15:00:00Z"", ""2019-04-29T19:00:00Z"", ""2019-04-29T21:00:00Z"", ""2019-04-30T00:00:00Z"", ""2019-04-30T03:00:00Z"", ""2019-04-30T06:00:00Z""]","[0.0, 60.0, 0.0, 0.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,12.6,85.7,80.0,970.0,VSCS,13.5,84.4,95.0,957.0,ESCS,True,14.2,83.9,95.0,957.0,ESCS,True,16.7,84.8,110.0,940.0,ESCS,True
NIO_2019_FANI_20190430_0900Z,NIO_2019_FANI,VALIDATION,2019-04-30T09:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.29.18.npz,data/interim/gridsat/2019/gridsat_2019.04.29.21.npz,data/interim/gridsat/2019/gridsat_2019.04.30.00.npz,data/interim/gridsat/2019/gridsat_2019.04.30.03.npz,data/interim/gridsat/2019/gridsat_2019.04.30.06.npz,data/interim/gridsat/2019/gridsat_2019.04.30.09.npz,3DIMG_29APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_29APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0900_L1C_ASIA_MER_V01R00.h5,"[""2019-04-29T19:00:00Z"", ""2019-04-29T21:00:00Z"", ""2019-04-30T00:00:00Z"", ""2019-04-30T03:00:00Z"", ""2019-04-30T06:00:00Z"", ""2019-04-30T09:00:00Z""]","[60.0, 0.0, 0.0, 0.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.0,85.3,85.0,966.0,VSCS,13.6,84.2,95.0,957.0,ESCS,True,14.5,84.1,95.0,955.0,ESCS,True,17.1,84.8,115.0,932.0,ESCS,True
NIO_2019_FANI_20190430_1200Z,NIO_2019_FANI,VALIDATION,2019-04-30T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.29.21.npz,data/interim/gridsat/2019/gridsat_2019.04.30.00.npz,data/interim/gridsat/2019/gridsat_2019.04.30.03.npz,data/interim/gridsat/2019/gridsat_2019.04.30.06.npz,data/interim/gridsat/2019/gridsat_2019.04.30.09.npz,data/interim/gridsat/2019/gridsat_2019.04.30.12.npz,3DIMG_29APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1200_L1C_ASIA_MER_V01R00.h5,"[""2019-04-29T21:00:00Z"", ""2019-04-30T00:00:00Z"", ""2019-04-30T03:00:00Z"", ""2019-04-30T06:00:00Z"", ""2019-04-30T09:00:00Z"", ""2019-04-30T12:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.3,84.7,90.0,962.0,ESCS,13.9,84.0,95.0,957.0,ESCS,True,14.9,84.1,100.0,950.0,ESCS,True,17.5,84.8,115.0,932.0,ESCS,True
NIO_2019_FANI_20190430_1500Z,NIO_2019_FANI,VALIDATION,2019-04-30T15:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.30.00.npz,data/interim/gridsat/2019/gridsat_2019.04.30.03.npz,data/interim/gridsat/2019/gridsat_2019.04.30.06.npz,data/interim/gridsat/2019/gridsat_2019.04.30.09.npz,data/interim/gridsat/2019/gridsat_2019.04.30.12.npz,data/interim/gridsat/2019/gridsat_2019.04.30.15.npz,3DIMG_30APR2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1500_L1C_ASIA_MER_V01R00.h5,"[""2019-04-30T00:00:00Z"", ""2019-04-30T03:00:00Z"", ""2019-04-30T06:00:00Z"", ""2019-04-30T09:00:00Z"", ""2019-04-30T12:00:00Z"", ""2019-04-30T15:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.4,84.5,95.0,957.0,ESCS,14.1,83.9,95.0,957.0,ESCS,True,15.1,84.1,100.0,950.0,ESCS,True,17.8,84.9,115.0,934.0,ESCS,True
NIO_2019_FANI_20190430_1800Z,NIO_2019_FANI,VALIDATION,2019-04-30T18:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.30.03.npz,data/interim/gridsat/2019/gridsat_2019.04.30.06.npz,data/interim/gridsat/2019/gridsat_2019.04.30.09.npz,data/interim/gridsat/2019/gridsat_2019.04.30.12.npz,data/interim/gridsat/2019/gridsat_2019.04.30.15.npz,data/interim/gridsat/2019/gridsat_2019.04.30.18.npz,3DIMG_30APR2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1800_L1C_ASIA_MER_V01R00.h5,"[""2019-04-30T03:00:00Z"", ""2019-04-30T06:00:00Z"", ""2019-04-30T09:00:00Z"", ""2019-04-30T12:00:00Z"", ""2019-04-30T15:00:00Z"", ""2019-04-30T18:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.5,84.4,95.0,957.0,ESCS,14.2,83.9,95.0,957.0,ESCS,True,15.2,84.1,100.0,950.0,ESCS,True,18.2,85.0,115.0,934.0,ESCS,True
NIO_2019_FANI_20190430_2100Z,NIO_2019_FANI,VALIDATION,2019-04-30T21:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.30.06.npz,data/interim/gridsat/2019/gridsat_2019.04.30.09.npz,data/interim/gridsat/2019/gridsat_2019.04.30.12.npz,data/interim/gridsat/2019/gridsat_2019.04.30.15.npz,data/interim/gridsat/2019/gridsat_2019.04.30.18.npz,data/interim/gridsat/2019/gridsat_2019.04.30.21.npz,3DIMG_30APR2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_2100_L1C_ASIA_MER_V01R00.h5,"[""2019-04-30T06:00:00Z"", ""2019-04-30T09:00:00Z"", ""2019-04-30T12:00:00Z"", ""2019-04-30T15:00:00Z"", ""2019-04-30T19:00:00Z"", ""2019-04-30T21:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 60.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.6,84.2,95.0,957.0,ESCS,14.5,84.1,95.0,955.0,ESCS,True,15.5,84.2,100.0,950.0,ESCS,True,18.6,85.2,115.0,934.0,ESCS,True
NIO_2019_FANI_20190501_0000Z,NIO_2019_FANI,VALIDATION,2019-05-01T00:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.30.09.npz,data/interim/gridsat/2019/gridsat_2019.04.30.12.npz,data/interim/gridsat/2019/gridsat_2019.04.30.15.npz,data/interim/gridsat/2019/gridsat_2019.04.30.18.npz,data/interim/gridsat/2019/gridsat_2019.04.30.21.npz,data/interim/gridsat/2019/gridsat_2019.05.01.00.npz,3DIMG_30APR2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0000_L1C_ASIA_MER_V01R00.h5,"[""2019-04-30T09:00:00Z"", ""2019-04-30T12:00:00Z"", ""2019-04-30T15:00:00Z"", ""2019-04-30T19:00:00Z"", ""2019-04-30T21:00:00Z"", ""2019-05-01T00:00:00Z""]","[0.0, 0.0, 0.0, 60.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.9,84.0,95.0,957.0,ESCS,14.9,84.1,100.0,950.0,ESCS,True,15.9,84.5,105.0,945.0,ESCS,True,19.1,85.5,105.0,945.0,ESCS,True
NIO_2019_FANI_20190501_0300Z,NIO_2019_FANI,VALIDATION,2019-05-01T03:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.30.12.npz,data/interim/gridsat/2019/gridsat_2019.04.30.15.npz,data/interim/gridsat/2019/gridsat_2019.04.30.18.npz,data/interim/gridsat/2019/gridsat_2019.04.30.21.npz,data/interim/gridsat/2019/gridsat_2019.05.01.00.npz,data/interim/gridsat/2019/gridsat_2019.05.01.03.npz,3DIMG_30APR2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0300_L1C_ASIA_MER_V01R00.h5,"[""2019-04-30T12:00:00Z"", ""2019-04-30T15:00:00Z"", ""2019-04-30T19:00:00Z"", ""2019-04-30T21:00:00Z"", ""2019-05-01T00:00:00Z"", ""2019-05-01T03:00:00Z""]","[0.0, 0.0, 60.0, 0.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,14.1,83.9,95.0,957.0,ESCS,15.1,84.1,100.0,950.0,ESCS,True,16.2,84.6,105.0,945.0,ESCS,True,19.6,85.7,100.0,952.0,ESCS,True
NIO_2019_FANI_20190501_0600Z,NIO_2019_FANI,VALIDATION,2019-05-01T06:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.30.15.npz,data/interim/gridsat/2019/gridsat_2019.04.30.18.npz,data/interim/gridsat/2019/gridsat_2019.04.30.21.npz,data/interim/gridsat/2019/gridsat_2019.05.01.00.npz,data/interim/gridsat/2019/gridsat_2019.05.01.03.npz,data/interim/gridsat/2019/gridsat_2019.05.01.06.npz,3DIMG_30APR2019_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0600_L1C_ASIA_MER_V01R00.h5,"[""2019-04-30T15:00:00Z"", ""2019-04-30T19:00:00Z"", ""2019-04-30T21:00:00Z"", ""2019-05-01T00:00:00Z"", ""2019-05-01T03:00:00Z"", ""2019-05-01T06:00:00Z""]","[0.0, 60.0, 0.0, 0.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,14.2,83.9,95.0,957.0,ESCS,15.2,84.1,100.0,950.0,ESCS,True,16.7,84.8,110.0,940.0,ESCS,True,20.2,85.9,85.0,966.0,VSCS,True
NIO_2019_FANI_20190501_0900Z,NIO_2019_FANI,VALIDATION,2019-05-01T09:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.30.18.npz,data/interim/gridsat/2019/gridsat_2019.04.30.21.npz,data/interim/gridsat/2019/gridsat_2019.05.01.00.npz,data/interim/gridsat/2019/gridsat_2019.05.01.03.npz,data/interim/gridsat/2019/gridsat_2019.05.01.06.npz,data/interim/gridsat/2019/gridsat_2019.05.01.09.npz,3DIMG_30APR2019_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_30APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0900_L1C_ASIA_MER_V01R00.h5,"[""2019-04-30T19:00:00Z"", ""2019-04-30T21:00:00Z"", ""2019-05-01T00:00:00Z"", ""2019-05-01T03:00:00Z"", ""2019-05-01T06:00:00Z"", ""2019-05-01T09:00:00Z""]","[60.0, 0.0, 0.0, 0.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,14.5,84.1,95.0,955.0,ESCS,15.5,84.2,100.0,950.0,ESCS,True,17.1,84.8,115.0,932.0,ESCS,True,20.5,86.0,75.0,970.0,VSCS,True
NIO_2019_FANI_20190501_1200Z,NIO_2019_FANI,VALIDATION,2019-05-01T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.04.30.21.npz,data/interim/gridsat/2019/gridsat_2019.05.01.00.npz,data/interim/gridsat/2019/gridsat_2019.05.01.03.npz,data/interim/gridsat/2019/gridsat_2019.05.01.06.npz,data/interim/gridsat/2019/gridsat_2019.05.01.09.npz,data/interim/gridsat/2019/gridsat_2019.05.01.12.npz,3DIMG_30APR2019_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_1200_L1C_ASIA_MER_V01R00.h5,"[""2019-04-30T21:00:00Z"", ""2019-05-01T00:00:00Z"", ""2019-05-01T03:00:00Z"", ""2019-05-01T06:00:00Z"", ""2019-05-01T09:00:00Z"", ""2019-05-01T12:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,14.9,84.1,100.0,950.0,ESCS,15.9,84.5,105.0,945.0,ESCS,True,17.5,84.8,115.0,932.0,ESCS,True,21.1,86.5,70.0,976.0,VSCS,True
NIO_2019_FANI_20190501_1500Z,NIO_2019_FANI,VALIDATION,2019-05-01T15:00:00Z,data/interim/gridsat/2019/gridsat_2019.05.01.00.npz,data/interim/gridsat/2019/gridsat_2019.05.01.03.npz,data/interim/gridsat/2019/gridsat_2019.05.01.06.npz,data/interim/gridsat/2019/gridsat_2019.05.01.09.npz,data/interim/gridsat/2019/gridsat_2019.05.01.12.npz,data/interim/gridsat/2019/gridsat_2019.05.01.15.npz,3DIMG_01MAY2019_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_01MAY2019_1500_L1C_ASIA_MER_V01R00.h5,"[""2019-05-01T00:00:00Z"", ""2019-05-01T03:00:00Z"", ""2019-05-01T06:00:00Z"", ""2019-05-01T09:00:00Z"", ""2019-05-01T12:00:00Z"", ""2019-05-01T15:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,15.1,84.1,100.0,950.0,ESCS,16.2,84.6,105.0,945.0,ESCS,True,17.8,84.9,115.0,934.0,ESCS,True,21.5,86.7,60.0,980.0,SCS,True
