sample_id,storm_id,split,t0,frame_t_minus_15h,frame_t_minus_12h,frame_t_minus_9h,frame_t_minus_6h,frame_t_minus_3h,frame_t0,imd_lat_t0,imd_lon_t0,imd_wind_t0,imd_pressure_t0,imd_category_t0,imd_lat_12h,imd_lon_12h,wind_12h,pressure_12h,category_12h,imd_lat_24h,imd_lon_24h,wind_24h,pressure_24h,category_24h,imd_lat_48h,imd_lon_48h,wind_48h,pressure_48h,category_48h
NIO_2005_UNNAMED_2_12_1_20051215_1500Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-15T15:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.15.00.npz,data/interim/gridsat/2005/gridsat_2005.12.15.03.npz,data/interim/gridsat/2005/gridsat_2005.12.15.06.npz,data/interim/gridsat/2005/gridsat_2005.12.15.09.npz,data/interim/gridsat/2005/gridsat_2005.12.15.12.npz,data/interim/gridsat/2005/gridsat_2005.12.15.15.npz,8.0,87.0,25.0,1004.0,D,8.0,85.0,25.0,1002.0,D,8.0,84.5,25.0,1002.0,D,8.5,83.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051215_1800Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-15T18:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.15.03.npz,data/interim/gridsat/2005/gridsat_2005.12.15.06.npz,data/interim/gridsat/2005/gridsat_2005.12.15.09.npz,data/interim/gridsat/2005/gridsat_2005.12.15.12.npz,data/interim/gridsat/2005/gridsat_2005.12.15.15.npz,data/interim/gridsat/2005/gridsat_2005.12.15.18.npz,8.0,87.0,25.0,1004.0,D,8.0,85.0,25.0,1002.0,D,8.0,84.5,25.0,1002.0,D,9.0,83.0,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051215_2100Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-15T21:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.15.06.npz,data/interim/gridsat/2005/gridsat_2005.12.15.09.npz,data/interim/gridsat/2005/gridsat_2005.12.15.12.npz,data/interim/gridsat/2005/gridsat_2005.12.15.15.npz,data/interim/gridsat/2005/gridsat_2005.12.15.18.npz,data/interim/gridsat/2005/gridsat_2005.12.15.21.npz,8.0,87.0,25.0,1004.0,D,8.0,84.5,25.0,1002.0,D,8.0,84.5,25.0,1002.0,D,9.0,83.0,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051216_0000Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-16T00:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.15.09.npz,data/interim/gridsat/2005/gridsat_2005.12.15.12.npz,data/interim/gridsat/2005/gridsat_2005.12.15.15.npz,data/interim/gridsat/2005/gridsat_2005.12.15.18.npz,data/interim/gridsat/2005/gridsat_2005.12.15.21.npz,data/interim/gridsat/2005/gridsat_2005.12.16.00.npz,8.0,87.0,25.0,1004.0,D,8.0,84.5,25.0,1002.0,D,8.0,84.0,25.0,1002.0,D,9.5,83.0,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051216_0300Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-16T03:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.15.12.npz,data/interim/gridsat/2005/gridsat_2005.12.15.15.npz,data/interim/gridsat/2005/gridsat_2005.12.15.18.npz,data/interim/gridsat/2005/gridsat_2005.12.15.21.npz,data/interim/gridsat/2005/gridsat_2005.12.16.00.npz,data/interim/gridsat/2005/gridsat_2005.12.16.03.npz,8.0,85.0,25.0,1002.0,D,8.0,84.5,25.0,1002.0,D,8.0,84.0,30.0,1000.0,DD,10.0,83.0,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051216_0600Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-16T06:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.15.15.npz,data/interim/gridsat/2005/gridsat_2005.12.15.18.npz,data/interim/gridsat/2005/gridsat_2005.12.15.21.npz,data/interim/gridsat/2005/gridsat_2005.12.16.00.npz,data/interim/gridsat/2005/gridsat_2005.12.16.03.npz,data/interim/gridsat/2005/gridsat_2005.12.16.06.npz,8.0,85.0,25.0,1002.0,D,8.0,84.5,25.0,1002.0,D,8.0,84.0,30.0,1000.0,DD,10.0,83.0,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051216_0900Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-16T09:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.15.18.npz,data/interim/gridsat/2005/gridsat_2005.12.15.21.npz,data/interim/gridsat/2005/gridsat_2005.12.16.00.npz,data/interim/gridsat/2005/gridsat_2005.12.16.03.npz,data/interim/gridsat/2005/gridsat_2005.12.16.06.npz,data/interim/gridsat/2005/gridsat_2005.12.16.09.npz,8.0,84.5,25.0,1002.0,D,8.0,84.5,25.0,1002.0,D,8.5,83.5,30.0,1000.0,DD,10.5,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051216_1200Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-16T12:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.15.21.npz,data/interim/gridsat/2005/gridsat_2005.12.16.00.npz,data/interim/gridsat/2005/gridsat_2005.12.16.03.npz,data/interim/gridsat/2005/gridsat_2005.12.16.06.npz,data/interim/gridsat/2005/gridsat_2005.12.16.09.npz,data/interim/gridsat/2005/gridsat_2005.12.16.12.npz,8.0,84.5,25.0,1002.0,D,8.0,84.0,25.0,1002.0,D,8.5,83.5,30.0,1000.0,DD,10.5,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051216_1500Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-16T15:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.16.00.npz,data/interim/gridsat/2005/gridsat_2005.12.16.03.npz,data/interim/gridsat/2005/gridsat_2005.12.16.06.npz,data/interim/gridsat/2005/gridsat_2005.12.16.09.npz,data/interim/gridsat/2005/gridsat_2005.12.16.12.npz,data/interim/gridsat/2005/gridsat_2005.12.16.15.npz,8.0,84.5,25.0,1002.0,D,8.0,84.0,30.0,1000.0,DD,8.5,83.5,30.0,1000.0,DD,10.5,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051216_1800Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-16T18:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.16.03.npz,data/interim/gridsat/2005/gridsat_2005.12.16.06.npz,data/interim/gridsat/2005/gridsat_2005.12.16.09.npz,data/interim/gridsat/2005/gridsat_2005.12.16.12.npz,data/interim/gridsat/2005/gridsat_2005.12.16.15.npz,data/interim/gridsat/2005/gridsat_2005.12.16.18.npz,8.0,84.5,25.0,1002.0,D,8.0,84.0,30.0,1000.0,DD,9.0,83.0,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051216_2100Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-16T21:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.16.06.npz,data/interim/gridsat/2005/gridsat_2005.12.16.09.npz,data/interim/gridsat/2005/gridsat_2005.12.16.12.npz,data/interim/gridsat/2005/gridsat_2005.12.16.15.npz,data/interim/gridsat/2005/gridsat_2005.12.16.18.npz,data/interim/gridsat/2005/gridsat_2005.12.16.21.npz,8.0,84.5,25.0,1002.0,D,8.5,83.5,30.0,1000.0,DD,9.0,83.0,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051217_0000Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-17T00:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.16.09.npz,data/interim/gridsat/2005/gridsat_2005.12.16.12.npz,data/interim/gridsat/2005/gridsat_2005.12.16.15.npz,data/interim/gridsat/2005/gridsat_2005.12.16.18.npz,data/interim/gridsat/2005/gridsat_2005.12.16.21.npz,data/interim/gridsat/2005/gridsat_2005.12.17.00.npz,8.0,84.0,25.0,1002.0,D,8.5,83.5,30.0,1000.0,DD,9.5,83.0,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051217_0300Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-17T03:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.16.12.npz,data/interim/gridsat/2005/gridsat_2005.12.16.15.npz,data/interim/gridsat/2005/gridsat_2005.12.16.18.npz,data/interim/gridsat/2005/gridsat_2005.12.16.21.npz,data/interim/gridsat/2005/gridsat_2005.12.17.00.npz,data/interim/gridsat/2005/gridsat_2005.12.17.03.npz,8.0,84.0,30.0,1000.0,DD,8.5,83.5,30.0,1000.0,DD,10.0,83.0,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051217_0600Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-17T06:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.16.15.npz,data/interim/gridsat/2005/gridsat_2005.12.16.18.npz,data/interim/gridsat/2005/gridsat_2005.12.16.21.npz,data/interim/gridsat/2005/gridsat_2005.12.17.00.npz,data/interim/gridsat/2005/gridsat_2005.12.17.03.npz,data/interim/gridsat/2005/gridsat_2005.12.17.06.npz,8.0,84.0,30.0,1000.0,DD,9.0,83.0,30.0,1000.0,DD,10.0,83.0,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051217_0900Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-17T09:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.16.18.npz,data/interim/gridsat/2005/gridsat_2005.12.16.21.npz,data/interim/gridsat/2005/gridsat_2005.12.17.00.npz,data/interim/gridsat/2005/gridsat_2005.12.17.03.npz,data/interim/gridsat/2005/gridsat_2005.12.17.06.npz,data/interim/gridsat/2005/gridsat_2005.12.17.09.npz,8.5,83.5,30.0,1000.0,DD,9.0,83.0,30.0,1000.0,DD,10.5,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051217_1200Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-17T12:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.16.21.npz,data/interim/gridsat/2005/gridsat_2005.12.17.00.npz,data/interim/gridsat/2005/gridsat_2005.12.17.03.npz,data/interim/gridsat/2005/gridsat_2005.12.17.06.npz,data/interim/gridsat/2005/gridsat_2005.12.17.09.npz,data/interim/gridsat/2005/gridsat_2005.12.17.12.npz,8.5,83.5,30.0,1000.0,DD,9.5,83.0,30.0,1000.0,DD,10.5,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051217_1500Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-17T15:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.17.00.npz,data/interim/gridsat/2005/gridsat_2005.12.17.03.npz,data/interim/gridsat/2005/gridsat_2005.12.17.06.npz,data/interim/gridsat/2005/gridsat_2005.12.17.09.npz,data/interim/gridsat/2005/gridsat_2005.12.17.12.npz,data/interim/gridsat/2005/gridsat_2005.12.17.15.npz,8.5,83.5,30.0,1000.0,DD,10.0,83.0,30.0,1000.0,DD,10.5,82.5,30.0,1000.0,DD,11.5,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051217_1800Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-17T18:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.17.03.npz,data/interim/gridsat/2005/gridsat_2005.12.17.06.npz,data/interim/gridsat/2005/gridsat_2005.12.17.09.npz,data/interim/gridsat/2005/gridsat_2005.12.17.12.npz,data/interim/gridsat/2005/gridsat_2005.12.17.15.npz,data/interim/gridsat/2005/gridsat_2005.12.17.18.npz,9.0,83.0,30.0,1000.0,DD,10.0,83.0,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.5,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051217_2100Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-17T21:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.17.06.npz,data/interim/gridsat/2005/gridsat_2005.12.17.09.npz,data/interim/gridsat/2005/gridsat_2005.12.17.12.npz,data/interim/gridsat/2005/gridsat_2005.12.17.15.npz,data/interim/gridsat/2005/gridsat_2005.12.17.18.npz,data/interim/gridsat/2005/gridsat_2005.12.17.21.npz,9.0,83.0,30.0,1000.0,DD,10.5,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.5,82.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051218_0000Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-18T00:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.17.09.npz,data/interim/gridsat/2005/gridsat_2005.12.17.12.npz,data/interim/gridsat/2005/gridsat_2005.12.17.15.npz,data/interim/gridsat/2005/gridsat_2005.12.17.18.npz,data/interim/gridsat/2005/gridsat_2005.12.17.21.npz,data/interim/gridsat/2005/gridsat_2005.12.18.00.npz,9.5,83.0,30.0,1000.0,DD,10.5,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.5,83.0,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051218_0300Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-18T03:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.17.12.npz,data/interim/gridsat/2005/gridsat_2005.12.17.15.npz,data/interim/gridsat/2005/gridsat_2005.12.17.18.npz,data/interim/gridsat/2005/gridsat_2005.12.17.21.npz,data/interim/gridsat/2005/gridsat_2005.12.18.00.npz,data/interim/gridsat/2005/gridsat_2005.12.18.03.npz,10.0,83.0,30.0,1000.0,DD,10.5,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.5,83.5,30.0,1000.0,DD
NIO_2005_UNNAMED_2_12_1_20051218_0600Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-18T06:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.17.15.npz,data/interim/gridsat/2005/gridsat_2005.12.17.18.npz,data/interim/gridsat/2005/gridsat_2005.12.17.21.npz,data/interim/gridsat/2005/gridsat_2005.12.18.00.npz,data/interim/gridsat/2005/gridsat_2005.12.18.03.npz,data/interim/gridsat/2005/gridsat_2005.12.18.06.npz,10.0,83.0,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.5,84.0,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051218_0900Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-18T09:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.17.18.npz,data/interim/gridsat/2005/gridsat_2005.12.17.21.npz,data/interim/gridsat/2005/gridsat_2005.12.18.00.npz,data/interim/gridsat/2005/gridsat_2005.12.18.03.npz,data/interim/gridsat/2005/gridsat_2005.12.18.06.npz,data/interim/gridsat/2005/gridsat_2005.12.18.09.npz,10.5,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051218_1200Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-18T12:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.17.21.npz,data/interim/gridsat/2005/gridsat_2005.12.18.00.npz,data/interim/gridsat/2005/gridsat_2005.12.18.03.npz,data/interim/gridsat/2005/gridsat_2005.12.18.06.npz,data/interim/gridsat/2005/gridsat_2005.12.18.09.npz,data/interim/gridsat/2005/gridsat_2005.12.18.12.npz,10.5,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051218_1500Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-18T15:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.18.00.npz,data/interim/gridsat/2005/gridsat_2005.12.18.03.npz,data/interim/gridsat/2005/gridsat_2005.12.18.06.npz,data/interim/gridsat/2005/gridsat_2005.12.18.09.npz,data/interim/gridsat/2005/gridsat_2005.12.18.12.npz,data/interim/gridsat/2005/gridsat_2005.12.18.15.npz,10.5,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.5,82.5,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051218_1800Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-18T18:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.18.03.npz,data/interim/gridsat/2005/gridsat_2005.12.18.06.npz,data/interim/gridsat/2005/gridsat_2005.12.18.09.npz,data/interim/gridsat/2005/gridsat_2005.12.18.12.npz,data/interim/gridsat/2005/gridsat_2005.12.18.15.npz,data/interim/gridsat/2005/gridsat_2005.12.18.18.npz,11.0,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.5,82.5,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051218_2100Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-18T21:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.18.06.npz,data/interim/gridsat/2005/gridsat_2005.12.18.09.npz,data/interim/gridsat/2005/gridsat_2005.12.18.12.npz,data/interim/gridsat/2005/gridsat_2005.12.18.15.npz,data/interim/gridsat/2005/gridsat_2005.12.18.18.npz,data/interim/gridsat/2005/gridsat_2005.12.18.21.npz,11.0,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.5,82.5,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051219_0000Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-19T00:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.18.09.npz,data/interim/gridsat/2005/gridsat_2005.12.18.12.npz,data/interim/gridsat/2005/gridsat_2005.12.18.15.npz,data/interim/gridsat/2005/gridsat_2005.12.18.18.npz,data/interim/gridsat/2005/gridsat_2005.12.18.21.npz,data/interim/gridsat/2005/gridsat_2005.12.19.00.npz,11.0,82.5,30.0,1000.0,DD,11.0,82.5,30.0,1000.0,DD,11.5,83.0,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051219_0300Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-19T03:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.18.12.npz,data/interim/gridsat/2005/gridsat_2005.12.18.15.npz,data/interim/gridsat/2005/gridsat_2005.12.18.18.npz,data/interim/gridsat/2005/gridsat_2005.12.18.21.npz,data/interim/gridsat/2005/gridsat_2005.12.19.00.npz,data/interim/gridsat/2005/gridsat_2005.12.19.03.npz,11.0,82.5,30.0,1000.0,DD,11.5,82.5,30.0,1000.0,DD,11.5,83.5,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051219_0600Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-19T06:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.18.15.npz,data/interim/gridsat/2005/gridsat_2005.12.18.18.npz,data/interim/gridsat/2005/gridsat_2005.12.18.21.npz,data/interim/gridsat/2005/gridsat_2005.12.19.00.npz,data/interim/gridsat/2005/gridsat_2005.12.19.03.npz,data/interim/gridsat/2005/gridsat_2005.12.19.06.npz,11.0,82.5,30.0,1000.0,DD,11.5,82.5,30.0,1000.0,DD,11.5,84.0,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051219_0900Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-19T09:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.18.18.npz,data/interim/gridsat/2005/gridsat_2005.12.18.21.npz,data/interim/gridsat/2005/gridsat_2005.12.19.00.npz,data/interim/gridsat/2005/gridsat_2005.12.19.03.npz,data/interim/gridsat/2005/gridsat_2005.12.19.06.npz,data/interim/gridsat/2005/gridsat_2005.12.19.09.npz,11.0,82.5,30.0,1000.0,DD,11.5,82.5,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051219_1200Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-19T12:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.18.21.npz,data/interim/gridsat/2005/gridsat_2005.12.19.00.npz,data/interim/gridsat/2005/gridsat_2005.12.19.03.npz,data/interim/gridsat/2005/gridsat_2005.12.19.06.npz,data/interim/gridsat/2005/gridsat_2005.12.19.09.npz,data/interim/gridsat/2005/gridsat_2005.12.19.12.npz,11.0,82.5,30.0,1000.0,DD,11.5,83.0,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051219_1500Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-19T15:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.19.00.npz,data/interim/gridsat/2005/gridsat_2005.12.19.03.npz,data/interim/gridsat/2005/gridsat_2005.12.19.06.npz,data/interim/gridsat/2005/gridsat_2005.12.19.09.npz,data/interim/gridsat/2005/gridsat_2005.12.19.12.npz,data/interim/gridsat/2005/gridsat_2005.12.19.15.npz,11.5,82.5,30.0,1000.0,DD,11.5,83.5,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051219_1800Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-19T18:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.19.03.npz,data/interim/gridsat/2005/gridsat_2005.12.19.06.npz,data/interim/gridsat/2005/gridsat_2005.12.19.09.npz,data/interim/gridsat/2005/gridsat_2005.12.19.12.npz,data/interim/gridsat/2005/gridsat_2005.12.19.15.npz,data/interim/gridsat/2005/gridsat_2005.12.19.18.npz,11.5,82.5,30.0,1000.0,DD,11.5,84.0,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051219_2100Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-19T21:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.19.06.npz,data/interim/gridsat/2005/gridsat_2005.12.19.09.npz,data/interim/gridsat/2005/gridsat_2005.12.19.12.npz,data/interim/gridsat/2005/gridsat_2005.12.19.15.npz,data/interim/gridsat/2005/gridsat_2005.12.19.18.npz,data/interim/gridsat/2005/gridsat_2005.12.19.21.npz,11.5,82.5,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_12_1_20051220_0000Z,NIO_2005_UNNAMED_2_12_1,TRAIN,2005-12-20T00:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.12.19.09.npz,data/interim/gridsat/2005/gridsat_2005.12.19.12.npz,data/interim/gridsat/2005/gridsat_2005.12.19.15.npz,data/interim/gridsat/2005/gridsat_2005.12.19.18.npz,data/interim/gridsat/2005/gridsat_2005.12.19.21.npz,data/interim/gridsat/2005/gridsat_2005.12.20.00.npz,11.5,83.0,30.0,1000.0,DD,12.0,84.5,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D,12.0,84.5,25.0,1002.0,D
NIO_2005_UNNAMED_2_7_1_20050918_0600Z,NIO_2005_UNNAMED_2_7_1,TRAIN,2005-09-18T06:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.09.17.15.npz,data/interim/gridsat/2005/gridsat_2005.09.17.18.npz,data/interim/gridsat/2005/gridsat_2005.09.17.21.npz,data/interim/gridsat/2005/gridsat_2005.09.18.00.npz,data/interim/gridsat/2005/gridsat_2005.09.18.03.npz,data/interim/gridsat/2005/gridsat_2005.09.18.06.npz,20.0,87.5,30.0,996.0,DD,19.0,85.5,35.0,990.0,CS,18.5,83.5,35.0,988.0,CS,19.0,82.5,30.0,1002.0,DD
NIO_2005_UNNAMED_2_7_1_20050918_0900Z,NIO_2005_UNNAMED_2_7_1,TRAIN,2005-09-18T09:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.09.17.18.npz,data/interim/gridsat/2005/gridsat_2005.09.17.21.npz,data/interim/gridsat/2005/gridsat_2005.09.18.00.npz,data/interim/gridsat/2005/gridsat_2005.09.18.03.npz,data/interim/gridsat/2005/gridsat_2005.09.18.06.npz,data/interim/gridsat/2005/gridsat_2005.09.18.09.npz,19.5,87.0,30.0,996.0,DD,18.5,84.5,35.0,988.0,CS,18.5,83.5,35.0,988.0,CS,19.0,81.5,30.0,1002.0,DD
NIO_2005_UNNAMED_2_7_1_20050918_1200Z,NIO_2005_UNNAMED_2_7_1,TRAIN,2005-09-18T12:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.09.17.21.npz,data/interim/gridsat/2005/gridsat_2005.09.18.00.npz,data/interim/gridsat/2005/gridsat_2005.09.18.03.npz,data/interim/gridsat/2005/gridsat_2005.09.18.06.npz,data/interim/gridsat/2005/gridsat_2005.09.18.09.npz,data/interim/gridsat/2005/gridsat_2005.09.18.12.npz,19.5,86.5,35.0,994.0,CS,18.5,84.5,35.0,988.0,CS,18.5,83.5,35.0,988.0,CS,19.0,80.5,25.0,1004.0,D
NIO_2005_UNNAMED_2_7_1_20050919_1200Z,NIO_2005_UNNAMED_2_7_1,TRAIN,2005-09-19T12:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.09.18.21.npz,data/interim/gridsat/2005/gridsat_2005.09.19.00.npz,data/interim/gridsat/2005/gridsat_2005.09.19.03.npz,data/interim/gridsat/2005/gridsat_2005.09.19.06.npz,data/interim/gridsat/2005/gridsat_2005.09.19.09.npz,data/interim/gridsat/2005/gridsat_2005.09.19.12.npz,18.5,83.5,35.0,988.0,CS,19.0,82.5,30.0,1002.0,DD,19.0,80.5,25.0,1004.0,D,21.0,76.0,25.0,1004.0,D
NIO_2005_UNNAMED_2_8_1_20051026_0300Z,NIO_2005_UNNAMED_2_8_1,TRAIN,2005-10-26T03:00:00+00:00,data/interim/gridsat/2005/gridsat_2005.10.25.12.npz,data/interim/gridsat/2005/gridsat_2005.10.25.15.npz,data/interim/gridsat/2005/gridsat_2005.10.25.18.npz,data/interim/gridsat/2005/gridsat_2005.10.25.21.npz,data/interim/gridsat/2005/gridsat_2005.10.26.00.npz,data/interim/gridsat/2005/gridsat_2005.10.26.03.npz,12.0,84.5,25.0,1004.0,D,12.5,84.0,25.0,1004.0,D,13.0,82.5,30.0,1002.0,DD,15.5,80.0,30.0,998.0,DD
